id,name,RA,DEC,type,const,mag,catalogue,cid
2837,,4.98908,-7.85972,Gxy,Eri,13.1,NGC,1720
2838,,4.98967,-11.1322,Gxy,Eri,12.8,NGC,1725
2839,,4.99053,-10.9808,Gxy,Eri,11.7,NGC,1723
2840,,4.99103,-11.1225,Gxy,Eri,13.9,NGC,1728
2841,,4.99397,-69.5578,OC,Dor,12.4,NGC,1793
2842,,4.99636,-69.80110000000001,OC,Dor,12.4,NGC,1795
2843,,4.99294,-0.260278,Gxy,Ori,13.8,NGC,1719
2844,,4.99217,-15.8239,Gxy,Lep,12.3,NGC,1730
2845,,4.99333,-15.8333,Gxy,Lep,13,IC,2113
2846,,4.99497,-7.75528,Gxy,Eri,12.3,NGC,1726
2847,,4.99933,-26.0219,Gxy,Lep,11.5,NGC,1744
2848,,5.00436,-3.3525,Gxy,Ori,12.9,NGC,1729
2849,,5.00961,-69.6139,OC,Dor,12.2,NGC,1801
2850,,5.00833,4.38333,Gxy,Ori,15,IC,2112
2851,,5.01361,-38.6739,Gxy,Cae,13.2,NGC,1759
2852,,5.01758,-69.08280000000001,OC,Dor,11.9,NGC,1804
2853,,5.01833,40.4333,,Aur,,IC,397
2854,,5.02742,-4.25944,Gxy,Eri,14.4,NGC,1741
2855,,5.02964,-18.1578,Gxy,Lep,13.1,NGC,1738
2856,,5.02983,-18.1672,Gxy,Lep,13.7,NGC,1739
2857,,5.03344,-3.2875,*,Ori,,NGC,1742
2858,,5.02891,-4.28868,Gxy,Eri,15.49,IC,399
2859,,5.03186,-3.29611,Gxy,Ori,12.9,NGC,1740
2860,,5.0365,-67.98390000000001,OC,Dor,11,NGC,1806
2861,,5.03481,-69.5689,Gxy,Dor,14.8,NGC,1809
2862,,5.03594,-8.240830000000001,Gxy,Eri,12.6,NGC,1752
2863,,5.03928,-66.1122,OC,Dor,10.6,NGC,1805
2864,,5.04092,-70.6211,OC,Men,12.4,NGC,1815
2865,,5.04231,-3.34444,Gxy,Ori,14.6,NGC,1753
2866,,5.05608,52.8322,OC,Cam,,NGC,1708
2867,,5.04425,-4.72306,NF,Eri,,NGC,1757
2868,,5.04453,-70.3181,OC,Men,12.8,NGC,1813
2869,,5.04522,-61.1403,Gxy,Dor,12.5,NGC,1796
2870,,5.04333,86.2225,Gxy,Cep,13.7,NGC,1544
2871,,5.05647,-66.3819,OC,Dor,11.9,NGC,1810
2872,,5.05925,49.4917,OC,Aur,10,NGC,1724
2873,,5.05694,-70.3356,OC,Men,12.1,NGC,1823
2874,,5.06394,23.7678,OC,Tau,6.1,NGC,1746
2875,,5.06025,1.57361,Gxy,Ori,12.8,NGC,1762
2876,,5.06167,-15.7667,,Lep,,IC,400
2877,,5.06292,-67.3008,OC+Neb,Dor,9,NGC,1814
2878,,5.06411,-67.2608,OC+Neb,Dor,9,NGC,1816
2879,,5.06714,-67.26609999999999,OC,Dor,9,NGC,1820
2880,,5.06667,23.6458,OC,Tau,,NGC,1750
2881,,5.07197,-68.9264,GC,Dor,12,NGC,1825
2882,,5.07247,-69.3883,GC,Dor,12.5,NGC,1828
2883,,5.07078,-66.4344,OC,Dor,9.699999999999999,NGC,1818
2884,,5.07272,-70.7317,OC+Neb,Men,,NGC,1833
2885,,5.07211,-10.0766,Gxy,Eri,13.94,IC,401
2886,,5.07481,23.8136,OC,Tau,,NGC,1758
2887,,5.07731,-69.3403,OC,Dor,12.6,NGC,1830
2888,,5.08258,-68.0556,OC+Neb,Dor,8,NGC,1829
2889,,5.08219,-70.71420000000001,OC+Neb,Men,10.6,NGC,1837
2890,,5.08592,-66.2106,OC,Dor,13.2,NGC,1822
2891,,5.08725,-37.98,Gxy,Col,10.2,NGC,1792
2892,,5.08492,-69.4042,GC,Dor,10.6,NGC,1835
2893,,5.08836,-9.147500000000001,Gxy,Eri,12.1,NGC,1779
2894,,5.08653,-69.2075,GC,Dor,,NGC,1834
2895,,5.09292,-68.6281,OC,Dor,12.2,NGC,1836
2896,,5.09086,-11.8717,Gxy,Lep,11.7,NGC,1784
2897,,5.09072,-49.5681,Gxy,Pic,12.9,NGC,1803
2898,,5.09281,-66.2311,OC,Dor,13.3,NGC,1826
2899,,5.10219,-68.4453,OC,Dor,12.9,NGC,1838
2900,,5.10067,-68.62690000000001,OC,Dor,11.8,NGC,1839
2901,,5.10464,-64.9186,OC,Dor,11.2,NGC,1831
2902,,5.10611,-70.47920000000001,OC,Men,10.2,NGC,1845
2903,,5.10414,-9.10727,Gxy,Eri,14.4,IC,402
2904,,5.10575,-19.4675,Gxy,Lep,13.8,NGC,1780
2905,,5.10706,-31.955,Gxy,Col,12.6,NGC,1800
2906,,5.08867,-71.76309999999999,OC,Men,,NGC,1840
2907,,5.11475,-3.34083,Neb,Ori,,NGC,1788
2908,,5.11556,-59.7256,Gxy,Dor,12.8,NGC,1824
2909,,5.11894,-68.9714,GC,Dor,11.1,NGC,1847
2910,Witch Head nebula,5.115,-7.21667,Neb,Eri,,IC,2118
2911,,5.12169,-67.27330000000001,OC,Dor,14,NGC,1842
2912,,5.12519,-67.3236,OC,Dor,12.1,NGC,1844
2913,,5.12,-20.35,,Lep,,IC,2119
2914,,5.12422,-71.1956,OC,Men,9.699999999999999,NGC,1848
2915,,5.12631,-67.4586,OC,Dor,11.3,NGC,1846
2916,,5.12908,-8.019439999999999,Gxy,Eri,13.5,NGC,1797
2917,,5.12908,-7.96917,Gxy,Eri,13.7,NGC,1799
2918,,5.12842,-37.5131,Gxy,Col,10,NGC,1808
2919,,5.13197,-18.1903,Gxy,Lep,12.7,NGC,1781
2920,,5.13197,-18.1903,Gxy,Lep,12.8,NGC,1794
2921,,5.13492,37.0228,OC,Aur,7.7,NGC,1778
2922,,5.14578,-68.7617,GC,Dor,9,NGC,1850
2923,,5.14514,-29.2767,Gxy,Col,13.7,NGC,1811
2924,,5.148,-29.2522,Gxy,Col,12.9,NGC,1812
2925,,5.15664,-67.7775,OC,Dor,12,NGC,1852
2926,,5.15564,-68.8489,GC,Dor,10.4,NGC,1854
2927,,5.15969,-66.3158,OC,Dor,12.8,NGC,1849
2928,,5.15472,-68.8458,OC,Dor,,NGC,1855
2929,,5.15819,-69.12779999999999,GC,Dor,10.1,NGC,1856
2930,,5.16567,-68.8997,OC+Neb,Dor,9.9,NGC,1858
2931,,5.16789,-36.9608,Gxy,Col,12.7,NGC,1827
2932,,5.17283,-70.77719999999999,OC,Men,13.2,NGC,1861
2933,,5.17133,24.0917,OC,Tau,,NGC,1802
2934,,5.17767,-68.7522,OC,Dor,11,NGC,1860
2935,,5.17808,16.5311,OC,Tau,7,NGC,1807
2936,,5.18228,52.0597,Ast,Aur,,NGC,1790
2937,,5.19219,-65.2497,OC,Dor,12.3,NGC,1859
2938,,5.19436,-68.7269,GC,Dor,11,NGC,1863
2939,,5.19453,47.6889,OC,Aur,10,NGC,1798
2940,,5.19614,5.20028,Gxy,Ori,12.5,NGC,1819
2941,,5.19614,-15.1353,Gxy,Lep,13.9,NGC,1821
2942,,5.20731,16.6842,OC,Tau,7.7,NGC,1817
2943,,5.20092,-15.6878,Gxy,Lep,11.8,NGC,1832
2944,,5.20961,-66.1544,OC,Dor,13.3,NGC,1862
2945,,5.20697,-68.7711,OC,Dor,12.9,NGC,1865
2946,,5.20458,-57.3986,Gxy,Dor,13.1,NGC,1853
2947,,5.21131,-67.62139999999999,OC,Dor,12.9,NGC,1864
2948,,5.21417,-70.4717,OC,Men,12.9,NGC,1878
2949,,5.21942,-69.1169,GC,Dor,11.3,NGC,1870
2950,,5.21986,-69.3128,GC,Dor,11,NGC,1872
2951,,5.22025,-69.3753,OC+Neb,Dor,,NGC,1874
2952,,5.22203,-69.3614,OC+Neb,Dor,11.7,NGC,1876
2953,,5.22283,-69.3772,OC+Neb,Dor,,NGC,1877
2954,,5.227,-69.2992,OC+Neb,Dor,,NGC,1881
2955,,5.22213,9.754989999999999,Gxy,Ori,15.5,IC,404
2956,,5.22753,-65.46559999999999,OC,Dor,9.699999999999999,NGC,1866
2957,,5.22847,-66.2942,OC,Dor,13.4,NGC,1867
2958,,5.22744,-69.3839,Neb,Dor,,NGC,1880
2959,,5.23106,-67.4528,OC+Neb,Dor,10.1,NGC,1871
2960,,5.23214,-67.3344,OC+Neb,Dor,10.4,NGC,1873
2961,,5.23233,-67.3781,OC+Neb,Dor,,NGC,1869
2962,,5.22942,-72.07810000000001,OC,Men,12.8,NGC,1890
2963,,5.23503,-10.6272,Gxy,Ori,12.7,NGC,1843
2964,,5.23508,-40.0472,GC,Col,7.1,NGC,1851
2965,,5.23508,-40.0472,GC,Col,7.1,C,73
2966,,5.24347,-63.955,OC,Dor,11.6,NGC,1868
2967,,5.25164,-68.97750000000001,GC,Dor,12,NGC,1885
2968,,5.25928,-66.1297,OC,Dor,12.3,NGC,1882
2969,,5.255,39.9667,,Aur,,IC,403
2970,,5.26425,-69.4686,OC,Dor,12.2,NGC,1894
2971,,5.26833,-66.3186,OC,Dor,12.7,NGC,1887
2972,,5.26342,-66.27,NF,Dor,,NGC,1884
2973,Flaming Star nebula,5.27,34.2667,Neb,Aur,,IC,405
2974,Flaming Star nebula,5.27,34.2667,Neb,Aur,,C,31
2975,,5.27847,-69.6564,OC,Dor,11.9,NGC,1898
2976,,5.28122,-67.3297,Neb,Dor,,NGC,1895
2977,,5.28597,-64.9606,Gxy,Dor,12.2,NGC,1892
2978,,5.28953,-69.3353,GC,Dor,11.9,NGC,1903
2979,,5.29233,-67.44889999999999,OC,Dor,13.5,NGC,1897
2980,,5.31014,-69.40689999999999,GC,Dor,10.4,NGC,1916
2981,,5.29442,-71.25579999999999,OC+Neb,Men,12,NGC,1914
2982,,5.295,-15.5167,,Lep,,IC,407
2983,,5.29686,-67.9008,Neb,Dor,,NGC,1899
2984,,5.30422,-68.43640000000001,OC,Dor,,NGC,1901
2985,,5.29667,39.8833,OC,Aur,,IC,406
2986,,5.29833,-25.0833,,Lep,,IC,408
2987,,5.30533,-66.6275,OC,Dor,11.8,NGC,1902
2988,,5.31197,-69.2319,OC+Neb,Dor,11.2,NGC,1910
2989,,5.30656,-67.27809999999999,OC,Dor,13.2,NGC,1905
2990,,5.30333,37.6,PN,Aur,,IC,2120
2991,,5.30536,-69.5367,OC,Dor,11.1,NGC,1913
2992,,5.31928,-63.0236,OC,Dor,13.6,NGC,1900
2993,,5.317,-68.99890000000001,GC,Dor,12.3,NGC,1917
2994,,5.31706,-37.0894,Gxy,Col,13.89,IC,2122
2995,,5.31864,-69.66249999999999,SNR,Dor,,NGC,1918
2996,,5.34253,-66.7786,OC,Dor,,NGC,1911
2997,,5.323,-69.7878,GC,Dor,,NGC,1921
2998,,5.32908,-66.8092,OC,Dor,,NGC,1915
2999,,5.32602,3.31767,Gxy,Ori,14.88,IC,409
3000,,5.33028,-69.4483,OC,Dor,11.5,NGC,1922
3001,,5.32658,-77.7303,Gxy,Men,13.3,NGC,1956
3002,,5.32913,-25.0644,Gxy,Lep,13.87,IC,2121
3003,,5.33003,-32.1431,Gxy,Col,12.7,NGC,1879
3004,,5.33808,-66.8814,OC+Neb,Dor,,NGC,1919
3005,,5.33486,39.3436,OC,Aur,7,NGC,1857
3006,,5.3385,-25.3244,Gxy,Lep,14.13,IC,411
3007,,5.34283,-69.52419999999999,GC,Dor,11.8,NGC,1926
3008,,5.34253,-66.7786,OC+Neb,Dor,,NGC,1920
3009,,5.34903,-69.4781,OC,Dor,11.9,NGC,1928
3010,,5.35947,-65.4867,OC+Neb,Dor,11.2,NGC,1923
3011,,5.35664,-35.7164,Ast,Col,,NGC,1891
3012,,5.355,-15.55,,Lep,,IC,415
3013,,5.35689,-69.93940000000001,GC,Men,11.8,NGC,1938
3014,,5.35742,-69.94970000000001,GC,Men,12.9,NGC,1939
3015,,5.36061,-67.9119,Neb,Dor,,NGC,1929
3016,,5.36275,6.68861,Gxy,Ori,13.7,NGC,1875
3017,,5.36353,-23.8125,Gxy,Lep,13,NGC,1886
3018,,5.36222,-65.7936,OC+Neb,Dor,,NGC,1925
3019,,5.36331,-67.9372,OC,Dor,,NGC,1934
3020,,5.36633,-67.9575,Neb,Dor,,NGC,1935
3021,,5.36594,-72.4944,OC,Men,11.8,NGC,1944
3022,,5.36576,3.48648,Gxy,Ori,14.69,IC,412
3023,,5.36525,3.3422,Gxy,Ori,14.88,IC,414
3024,,5.365,3.5,,Ori,,IC,2123
3025,,5.365,3.5,,Ori,,IC,2124
3026,,5.365,-67.95,,Dor,,IC,2126
3027,,5.365,-67.9667,,Dor,,IC,2127
3028,,5.36633,3.48216,Gxy,Ori,14.8,IC,413
3029,,5.37072,-67.9761,Neb,Dor,,NGC,1936
3030,,5.37425,-66.1519,OC,Dor,,NGC,1933
3031,,5.37478,-67.8947,OC,Dor,,NGC,1937
3032,,5.37147,-66.1544,*,Dor,,NGC,1932
3033,,5.37631,-11.4994,Gxy,Lep,12.1,NGC,1888
3034,,5.37647,-11.4969,Gxy,Lep,13.1,NGC,1889
3035,,5.37883,-67.1867,OC,Dor,11.9,NGC,1940
3036,,5.37664,-79.85080000000001,Gxy,Men,13.6,NGC,2012
3037,,5.37667,33.5167,OC+Neb,Aur,,IC,410
3038,,5.37919,33.4203,OC+Neb,Aur,7.5,NGC,1893
3039,,5.37467,-70.155,OC,Men,12,NGC,1943
3040,,5.38,-68.05,Neb,Dor,,IC,2128
3041,,5.38333,-75.45,,Men,,IC,2134
3042,,5.38547,-66.37860000000001,OC+Neb,Dor,,NGC,1941
3043,,5.39833,-17.2667,Gxy,Lep,,IC,416
3044,,5.4078,-27.016,Gxy,Lep,14.52,IC,2125
3045,,5.40294,-24.5242,GC,Lep,7.7,M,79
3046,,5.40294,-24.5242,GC,Lep,7.7,NGC,1904
3047,,5.40919,-69.9025,OC,Men,13.2,NGC,1950
3048,,5.41239,-63.9422,OC,Dor,13.5,NGC,1942
3049,,5.41308,-15.9428,Gxy,Lep,14.1,NGC,1906
3050,,5.42122,-66.3947,OC,Dor,12.6,NGC,1946
3051,,5.41808,-68.47110000000001,OC+Neb,Dor,,NGC,1949
3052,,5.42631,29.2603,Ast,Tau,,NGC,1896
3053,,5.41528,-66.4575,Neb,Dor,,NGC,1945
3054,,5.42442,-68.8383,GC,Dor,11.7,NGC,1953
3055,,5.42953,-66.26690000000001,OC+Neb,Dor,11.6,NGC,1948
3056,,5.42517,-69.8369,GC,Dor,13,NGC,1958
3057,,5.42686,-69.9269,OC,Men,12.2,NGC,1959
3058,,5.43172,46.4903,OC,Aur,12,NGC,1883
3059,,5.08206,-7.26556,Neb,Ori,,NGC,1909
3060,,5.43239,-46.7289,Gxy,Pic,12.5,NGC,1930
3061,,5.43525,-66.5972,OC,Dor,10.6,NGC,1951
3062,,5.43161,-2.52889,NF,Ori,,NGC,1908
3063,,5.43611,-67.4975,OC+Neb,Dor,9,NGC,1955
3064,,5.43828,-68.8378,OC,Dor,11.5,NGC,1962
3065,,5.44142,-68.8064,OC,Dor,8,NGC,1965
3066,,5.44539,-69.10169999999999,OC,Dor,10.8,NGC,1967
3067,,5.44233,-69.84139999999999,OC,Dor,12.5,NGC,1969
3068,,5.644,-69.0942,OC,Dor,8,NGC,1970
3069,,5.44583,-69.85169999999999,OC,Dor,11.9,NGC,1971
3070,,5.44639,-69.8383,OC,Dor,12.6,NGC,1972
3071,,5.44653,-63.7606,Gxy,Dor,10.9,NGC,1947
3072,,5.44608,-68.81999999999999,OC,Dor,,NGC,1966
3073,,5.45617,-67.4639,OC+Neb,Dor,9,NGC,1968
3074,,5.45478,-70.7375,OC,Men,12,NGC,1987
3075,,5.45814,-71.8794,OC,Men,11.9,NGC,2000
3076,,5.46231,-68.98609999999999,OC,Dor,9.9,NGC,1983
3077,,5.46139,-69.1344,OC,Dor,10,NGC,1984
3078,,5.46083,-69.97280000000001,GC,Men,11.1,NGC,1986
3079,,5.45833,-12.7,PN,Lep,11,IC,418
3080,,5.46719,-5.31056,Gxy,Ori,12.5,NGC,1924
3081,,5.46511,-67.42610000000001,OC+Neb,Dor,9,NGC,1974
3082,,5.46792,35.3256,OC,Aur,8.199999999999999,NGC,1907
3083,,5.46833,34.4333,Neb,Aur,,IC,417
3084,,5.47275,-69.14190000000001,OC,Dor,9.800000000000001,NGC,1994
3085,,5.47922,-66.2353,OC+Neb,Dor,10.7,NGC,1978
3086,,5.47847,35.855,OC,Aur,6.4,M,38
3087,,5.47847,35.855,OC,Aur,6.4,NGC,1912
3088,,5.47858,-8.377219999999999,NF,Ori,,NGC,1927
3089,,5.46678,-67.42310000000001,OC+Neb,Dor,9,NGC,1991
3090,,5.48392,-68.7694,OC,Dor,,NGC,2001
3091,,5.50303,-69.7525,GC,Dor,11.6,NGC,2005
3092,,5.50567,-66.88420000000001,OC,Dor,10.1,NGC,2002
3093,,5.50956,-63.2042,OC,Dor,13.4,NGC,1997
3094,,5.51119,-67.2861,OC,Dor,9.6,NGC,2004
3095,,5.50972,-70.8197,OC,Men,11.7,NGC,2010
3096,,5.51258,-71.06829999999999,OC+Neb,Men,10.9,NGC,2018
3097,,5.51511,-66.46639999999999,OC,Dor,11.3,NGC,2003
3098,,5.51644,-69.18170000000001,OC,Dor,11,NGC,2009
3099,,5.51667,30.15,,Aur,,IC,419
3100,,5.52211,-66.97190000000001,OC,Dor,11.5,NGC,2006
3101,,5.52167,-23.0667,,Lep,,IC,2129
3102,,5.52383,34.245,OC+Neb,Aur,10.1,NGC,1931
3103,,5.52747,-69.94580000000001,OC,Men,10.4,NGC,2016
3104,,5.53242,-70.1597,GC,Men,10.9,NGC,2019
3105,,5.53079,-23.1446,Gxy,Lep,13.8,IC,2130
3106,,5.53514,-69.2431,OC,Dor,,NGC,2015
3107,,5.53897,-67.52330000000001,OC,Dor,10.6,NGC,2011
3108,,5.53886,-67.69,OC+Neb,Dor,9,NGC,2014
3109,,5.53667,-8.08333,,Ori,,IC,421
3110,,5.53833,-4.5,,Ori,,IC,420
3111,,5.53833,-17.2167,,Lep,,IC,422
3112,,5.53833,-17.2167,,Lep,,IC,2131
3113,,5.55092,-48.6753,**,Pic,,NGC,1995
3114,,5.54127,-13.927,Gxy,Lep,14.15,IC,2132
3115,,5.54675,-14.0625,Gxy,Lep,11.8,NGC,1954
3116,,5.54867,-14.1333,Gxy,Lep,13.9,NGC,1957
3117,,5.55353,-67.7158,Neb,Dor,,NGC,2020
3118,,5.54269,-71.71559999999999,OC,Men,10.9,NGC,2025
3119,,5.55257,-78.0193,Gxy,Men,15.48,IC,2142
3120,,5.55358,-36.3989,Gxy,Col,13.28,IC,2135
3121,,5.55333,-36.4,Gxy,Col,,IC,2136
3122,,5.55333,-75.36669999999999,OC,Men,,IC,2140
3123,,5.538,-36.3986,OC,Col,,NGC,1963
3124,,5.55433,-48.6961,Gxy,Pic,14.4,NGC,1998
3125,,5.556,-21.9467,Gxy,Lep,10.9,NGC,1964
3126,,5.55853,-67.45310000000001,OC,Dor,12.1,NGC,2021
3127,,5.55667,-0.616667,Neb,Ori,,IC,423
3128,,5.56353,-69.95189999999999,OC,Men,12.9,NGC,2028
3129,,5.56164,-70.98690000000001,OC,Men,10.8,NGC,2031
3130,,5.56167,-0.316667,,Ori,,IC,424
3131,,5.66108,-69.7739,Gxy,Lep,11.9,NGC,1979
3132,,5.5727,-23.5332,Gxy,Lep,13.94,IC,2137
3133,,5.57167,-23.55,Gxy,Lep,14,IC,2138
3134,,5.5725,-30.8011,Gxy,Col,13.2,NGC,1989
3135,,5.57542,-70.06440000000001,OC,Men,12.8,NGC,2036
3136,,5.57553,22.0144,Neb,Tau,8.4,M,1
3137,,5.57553,22.0144,Neb,Tau,8.4,NGC,1952
3138,,5.57556,-30.8964,Gxy,Col,13.9,NGC,1992
3139,,5.57792,-69.7478,OC+Neb,Dor,11.6,NGC,2033
3140,,5.57842,-70.56310000000001,OC,Men,11.9,NGC,2038
3141,,5.58353,-69.7317,OC,Dor,10.3,NGC,2037
3142,,5.58303,-50.9222,Gxy,Pic,14.3,NGC,2007
3143,,5.58467,-4.73194,Neb,Ori,,NGC,1973
3144,,5.58439,-50.9667,Gxy,Pic,14.1,NGC,2008
3145,,5.58325,-66.9164,OC,Dor,11.9,NGC,2027
3146,,5.586,-4.425,OC,Ori,4.2,NGC,1981
3147,,5.59872,-69.6494,OC+Neb,Dor,,NGC,2048
3148,,5.58908,-67.5686,Neb,Dor,,NGC,2032
3149,,5.59236,-67.5856,Neb,Dor,,NGC,2035
3150,,5.59378,-70.24079999999999,OC,Men,12.6,NGC,2046
3151,,5.58833,-17.9333,***,Lep,,IC,2139
3152,,5.58842,-4.68444,Neb,Ori,,NGC,1975
3153,,5.58811,-5.39083,OC+Neb,Ori,4,M,42
3154,,5.58811,-5.39083,OC+Neb,Ori,4,NGC,1976
3155,,5.59053,-5.90972,OC+Neb,Ori,,NGC,1980
3156,,5.58328,-67.5564,Neb,Dor,,NGC,2029
3157,,5.59447,-66.0356,OC+Neb,Dor,,NGC,2030
3158,,5.58772,-4.84444,OC+Neb,Ori,,NGC,1977
3159,,5.59044,-17.8156,Gxy,Lep,12.5,NGC,1993
3160,,5.59203,-5.2675,Neb,Ori,9,M,43
3161,,5.59203,-5.2675,Neb,Ori,9,NGC,1982
3162,,5.59808,-70.19280000000001,OC,Men,13.2,NGC,2047
3163,,5.59244,-66.9036,OC,Dor,,NGC,2034
3164,,5.59808,-68.9258,OC,Dor,9.5,NGC,2042
3165,,5.59908,-69.1944,OC,Dor,10.6,NGC,2044
3166,,5.60492,34.1408,OC,Aur,6,M,36
3167,,5.60492,34.1408,OC,Aur,6,NGC,1960
3168,,5.60211,-67.56780000000001,Neb,Dor,,NGC,2040
3169,,5.60353,-1.20194,Neb?,Ori,,NGC,1990
3170,,5.59925,-70.0744,OC,Men,,NGC,2043
3171,,5.60206,-71.01139999999999,OC,Men,11.7,NGC,2051
3172,,5.60781,-66.9897,OC,Dor,10.4,NGC,2041
3173,,5.60703,-6.71583,Neb,Ori,,NGC,1999
3174,,5.61081,-69.3836,OC,Dor,9.300000000000001,NGC,2050
3175,,5.60947,-70.67189999999999,OC,Men,12.3,NGC,2056
3176,,5.61508,-70.1622,OC,Men,11.9,NGC,2058
3177,,5.61,-6.66667,,Ori,,IC,427
3178,,5.61,-6.51667,,Ori,,IC,428
3179,,5.61533,-70.2689,OC,Men,12.2,NGC,2057
3180,,5.61683,-70.1292,OC,Men,12.9,NGC,2059
3181,,5.61333,-0.25,Neb,Ori,,IC,426
3182,,5.61244,-69.4986,OC,Dor,8.4,NGC,2055
3183,,5.61833,32.4333,,Aur,,IC,425
3184,,5.61975,-69.7728,Neb,Dor,,NGC,2052
3185,,5.62769,-67.4131,OC,Dor,12.2,NGC,2053
3186,,5.62736,-70.2367,OC,Men,11.2,NGC,2065
3187,,5.624,21.2183,*,Tau,,NGC,1988
3188,,5.62867,-70.16670000000001,OC,Men,13.1,NGC,2066
3189,,5.63019,-69.1733,OC+Neb,Dor,9.6,NGC,2060
3190,,5.62994,31.9889,Neb,Aur,,NGC,1985
3191,,5.63,-74.7667,OC,Men,,IC,2146
3192,,5.64014,-70.2342,OC,Men,13.2,NGC,2072
3193,,5.63858,25.8231,Ast,Tau,,NGC,1996
3194,,5.63908,-70.6858,OC+Neb,Men,11.5,NGC,2075
3195,,5.63833,-7.05,,Ori,,IC,429
3196,,5.64625,-68.9744,Neb,Dor,,NGC,2069
3197,,5.64167,-7.08333,Neb,Ori,,IC,430
3198,Tarantula nebula,5.644,-69.0942,Neb,Dor,8.199999999999999,NGC,2070
3199,Tarantula nebula,5.644,-69.0942,Neb,Dor,8.199999999999999,C,103
3200,,5.65103,-69.49809999999999,Neb,Dor,,NGC,2074
3201,,5.65333,-75.5167,,Men,,IC,2148
3202,,5.65425,-17.8503,Ast,Lep,,NGC,2017
3203,,5.66003,-69.6572,Neb,Dor,,NGC,2077
3204,,5.66092,-69.7439,Neb,Dor,,NGC,2078
3205,,5.66108,-69.7739,Neb,Dor,,NGC,2079
3206,,5.66228,-69.6456,Neb,Dor,,NGC,2080
3207,,5.66647,-69.73779999999999,Neb,Dor,,NGC,2083
3208,,5.66864,-69.7594,Neb,Dor,,NGC,2084
3209,,5.66742,-66.8758,OC,Dor,12.7,NGC,2062
3210,,5.66653,-69.4058,OC+Neb,Dor,,NGC,2081
3211,,5.66942,-69.6728,Neb,Dor,,NGC,2085
3212,,5.67167,-1.45,Neb,Ori,,IC,431
3213,,5.67025,-69.6681,OC+Neb,Dor,,NGC,2086
3214,,5.67333,-69.66670000000001,Neb,Dor,,IC,2145
3215,,5.675,-11.6333,Gxy,Lep,14,IC,433
3216,,5.68331,-68.46559999999999,OC,Dor,12.5,NGC,2088
3217,,5.68281,-69.4372,OC,Dor,12.1,NGC,2091
3218,,5.68167,-1.48333,Neb,Ori,,IC,432
3219,,5.68236,-82.1194,Gxy,Men,13.2,NGC,2144
3220,Horsehead nebula,5.68333,-2.4,Neb,Ori,,IC,434
3221,,5.68947,-69.2242,OC,Dor,,NGC,2092
3222,,5.69717,-68.92140000000001,OC+Neb,Dor,11.6,NGC,2093
3223,,5.69397,-2.25917,Neb,Ori,,NGC,2023
3224,,5.69456,-71.33329999999999,Neb,Men,,NGC,2103
3225,,5.69758,-64.3019,Gxy,Dor,12.2,NGC,2082
3226,,5.69514,-1.85639,Neb,Ori,,NGC,2024
3227,,5.70253,-69.2119,OC,Dor,9.6,NGC,2100
3228,,5.70125,69.37860000000001,Gxy,Cam,11.3,NGC,1961
3229,,5.70169,9.08611,PN,Ori,11.6,NGC,2022
3230,,5.70356,-68.9186,OC,Dor,,NGC,2094
3231,,5.70497,-68.4586,OC,Dor,11.3,NGC,2096
3232,,5.70569,-69.4872,OC,Dor,11.4,NGC,2102
3233,,5.70333,69.38330000000001,?,Cam,,IC,2133
3234,,5.705,-51.0333,,Pic,,IC,2141
3235,,5.70844,-68.2756,OC,Dor,10.7,NGC,2098
3236,,5.71006,-67.3189,OC,Dor,13.1,NGC,2095
3237,,5.71667,-2.31667,Neb,Ori,,IC,435
3238,,5.71947,20.1389,OC,Tau,,NGC,2026
3239,,5.72025,-70.64,OC,Men,11.5,NGC,2107
3240,,5.72086,-30.0786,Gxy,Col,13,NGC,2049
3241,,5.73203,-69.1808,OC,Dor,12.8,NGC,2108
3242,,5.71167,-33.9997,Ast,Col,,NGC,2061
3243,,5.73358,8.69111,OC,Ori,,NGC,2039
3244,,5.73781,-62.7856,OC,Dor,13.7,NGC,2097
3245,,5.73867,-66.9178,OC,Dor,12.2,NGC,2105
3246,,5.73781,-55.5333,Gxy,Pic,14,NGC,2087
3247,,5.73381,55.7936,OC,Aur,,NGC,2013
3248,,5.73972,-68.5478,OC,Dor,12.2,NGC,2109
3249,,5.74253,-70.9933,OC,Men,12.5,NGC,2111
3250,,5.75036,12.8883,*,Tau,,NGC,2045
3251,,5.75425,-10.0831,Ast,Ori,,NGC,2054
3252,,5.75686,-69.77419999999999,OC+Neb,Dor,12.3,NGC,2113
3253,,5.77006,-68.0483,OC,Dor,12.5,NGC,2114
3254,,5.76494,-21.9997,Gxy,Lep,12.5,NGC,2073
3255,,5.77181,0.00583333,Neb,Ori,,NGC,2064
3256,,5.77289,-52.0906,Gxy,Pic,13.3,NGC,2101
3257,,5.77553,0.131111,Neb,Ori,,NGC,2067
3258,,5.77939,0.07916670000000001,Neb,Ori,8,M,78
3259,,5.77939,0.07916670000000001,Neb,Ori,8,NGC,2068
3260,,5.77861,8.78111,OC,Ori,,NGC,2063
3261,,5.77978,-16.7822,Gxy,Lep,13,NGC,2076
3262,,5.78756,-68.5081,OC,Dor,12.9,NGC,2116
3263,,5.78129,-18.7263,Gxy,Lep,13.41,IC,2143
3264,,5.78378,-34.2511,Gxy,Col,11.3,NGC,2090
